bin_id,sensor_id,reading_id,timestamp,fill_level_percent,bin_type,location_latitude,location_longitude,address_street,address_city,address_state,address_postal_code,address_country,battery_level_percent,bin_status,overflow_alert,alert_flag,alert_type,truck_available,route_efficiency,travel_time,urban_density_factor,waste_generation_index,bin_capacity_kg,bin_fill_percent,weight_kg,day_of_week,month,is_weekend,gas_level,temperature,rainfall,lag_1,lag_2,rolling_mean_7,next_day_waste_kg,peak_flag,date,hour,day_name,week_number,department,waste_source,shift,production_volume_index,estimated_pickup_cost,pickup_required,manager_approval_required,manager_approval_status,overflow_risk,vehicle_assignment_status,cost_saving_if_skipped,derived_peak_day
BIN-030,SNSR-1030,READ-00030,2024-06-05 06:19:58+00:00,42.3,other,13.7563,100.5018,45 Sukhumvit Rd,Bangkok,Bangkok,10110,Thailand,53.8,active,FALSE,0,,1,0.815736897,22.09261455,0.597176494,0.848638594,50,44.5950781,19.09925513,2,6,0,155.8051517,26.63839107,18,18.62492747,14.73138127,13.72283442,25.62613864,0,05-06-2024,6,Wednesday,23,Storage,Warehouse Utility Area,Morning,0.98,66.51,0,0,Not Needed,Low,No Dispatch Needed,66.51,1
BIN-031,SNSR-1031,READ-00031,2024-06-05 07:33:24+00:00,99.2,general,64.1265,-21.8174,2 Laugavegur,Reykjavik,Capital Region,101,Iceland,8.1,out_of_service,TRUE,1,Overflow Warning,1,0.922976062,14.65513839,1.115007227,0.913583607,50,44.68090192,27.62633947,2,6,0,196.5191728,25.31404709,15,21.83789235,18.62492747,16.34661453,29.25803437,0,05-06-2024,7,Wednesday,23,Administration,Office Block,Morning,1.05,65.06,1,0,Not Needed,High,Vehicle Ready,0,1
BIN-032,SNSR-1032,READ-00032,2024-06-05 08:45:16+00:00,23.5,recycling,40.4168,-3.7038,17 Calle de Alcalá,Madrid,MD,28014,Spain,41.2,active,FALSE,0,,1,0.95843652,54.8607879,1.49005385,1.154707666,50,53.48275616,27.1811824,2,6,0,211.6892225,22.49946369,15,25.62613864,21.83789235,19.26195278,31.8506843,0,05-06-2024,8,Wednesday,23,Production,Packaging and Production,Morning,1.33,136.8,0,1,Pending,Low,No Dispatch Needed,136.8,1
BIN-033,SNSR-1033,READ-00033,2024-06-05 09:59:37+00:00,63,organic,31.2304,121.4737,99 Nanjing Rd,Shanghai,Shanghai,200001,China,38.7,active,FALSE,1,Overflow Warning,1,0.72720139,55.02090286,0.640084015,0.708636093,50,71.5351688,31.3762564,2,6,0,231.8983655,21.78130572,2,29.25803437,25.62613864,22.21620701,35.57724412,0,05-06-2024,9,Wednesday,23,Cafeteria,Food Waste Area,Morning,0.81,142.96,0,1,Pending,Low,No Dispatch Needed,142.96,1
BIN-034,SNSR-1034,READ-00034,2024-06-05 11:14:51+00:00,7.2,hazardous,45.4642,9.19,3 Via Torino,Milan,MI,20123,Italy,17.6,out_of_service,FALSE,0,,1,0.64402077,41.65507286,1.018329652,0.769643584,50,73.02836114,37.60496965,2,6,0,239.0971693,25.18218148,19,31.8506843,29.25803437,25.35804322,36.38696788,0,05-06-2024,11,Wednesday,23,Quality Lab,Chemical Handling Area,Morning,0.89,162.63,0,1,Pending,Low,No Dispatch Needed,162.63,1
BIN-035,SNSR-1035,READ-00035,2024-06-05 12:28:34+00:00,55.5,other,52.3676,4.9041,21 Damrak,Amsterdam,NH,1012,Netherlands,62.4,active,FALSE,0,,1,0.691174065,26.95148955,1.377373072,0.727601585,50,74.50386202,34.49763562,2,6,0,254.4825263,24.4520813,0,35.57724412,31.8506843,28.45169845,37.57290789,0,05-06-2024,12,Wednesday,23,Storage,Warehouse Utility Area,Morning,0.84,96.81,0,0,Not Needed,Low,No Dispatch Needed,96.81,1
BIN-036,SNSR-1036,READ-00036,2024-06-05 13:41:09+00:00,97.7,general,60.1699,24.9384,6 Mannerheimintie,Helsinki,Uusimaa,100,Finland,13.1,maintenance,TRUE,1,Overflow Warning,1,0.770843115,27.46047873,1.240768618,0.724437281,50,71.42356915,37.0585135,2,6,0,265.700014,23.65516314,19,36.38696788,35.57724412,31.15855279,38.23120341,0,05-06-2024,13,Wednesday,23,Administration,Office Block,Morning,0.83,101.31,1,0,Not Needed,High,Vehicle Ready,0,1
BIN-037,SNSR-1037,READ-00037,2024-06-05 15:02:23+00:00,59.6,recycling,41.0082,28.9784,5 Sultanahmet,Istanbul,Istanbul,34122,Turkey,49,active,FALSE,0,,0,0.927205906,46.29778394,1.197015741,1.21327635,50,76.40860324,38.86510488,2,6,0,276.9854924,25.92182787,10,37.57290789,36.38696788,33.50045437,39.86985956,0,05-06-2024,15,Wednesday,23,Production,Packaging and Production,Evening,1.21,137.75,0,1,Pending,Low,No Dispatch Needed,137.75,1
BIN-038,SNSR-1038,READ-00038,2024-06-05 16:15:54+00:00,24.8,organic,38.7223,-9.1393,10 Praça do Comércio,Lisbon,Lisboa,1100-148,Portugal,57.7,active,FALSE,0,,1,0.944292233,54.855513,1.202484084,1.122194716,50,83.42669792,38.65398822,2,6,0,256.9648592,28.53873327,16,38.23120341,37.57290789,35.53527165,41.73023008,0,05-06-2024,16,Wednesday,23,Cafeteria,Food Waste Area,Evening,1.12,152.86,0,1,Pending,Low,No Dispatch Needed,152.86,1
BIN-039,SNSR-1039,READ-00039,2024-06-05 17:29:08+00:00,91.7,hazardous,35.6895,139.6917,4-2-8 Shinjuku,Tokyo,Tokyo,160-0022,Japan,18.4,maintenance,TRUE,0,,0,0.602780852,54.35432121,0.859491151,0.984504297,50,82.24429146,43.22957273,2,6,0,273.4790252,27.43908299,7,39.86985956,38.23120341,37.31701389,43.17995169,1,05-06-2024,17,Wednesday,23,Quality Lab,Chemical Handling Area,Evening,0.98,193.36,1,1,Pending,High,Awaiting Vehicle,0,1
BIN-040,SNSR-1040,READ-00040,2024-06-05 18:43:52+00:00,48.5,other,25.0343,121.5645,9 Zhongxiao Rd,Taipei,Taipei,100,Taiwan,68.1,active,FALSE,0,,1,0.804298921,48.99377729,0.793591844,0.758700496,50,91.64528096,44.1493364,2,6,0,294.0076921,27.91434151,3,41.73023008,39.86985956,38.93548066,46.58053297,1,05-06-2024,18,Wednesday,23,Storage,Warehouse Utility Area,Evening,0.76,150,0,1,Pending,Low,No Dispatch Needed,150,1
BIN-042,SNSR-1042,READ-00042,2024-06-05 21:14:09+00:00,65.9,recycling,-23.5505,-46.6333,80 Avenida Paulista,Sao Paulo,SP,01310-100,Brazil,36.7,active,FALSE,0,,1,0.688843124,14.20699825,1.310113395,0.984083062,50,4.642471565,3.541045461,2,6,0,53.09706313,23.53174786,7,46.58053297,43.17995169,35.96738492,7.006445114,0,05-06-2024,21,Wednesday,23,Production,Packaging and Production,Evening,0.98,30.53,0,0,Not Needed,Low,No Dispatch Needed,30.53,1
BIN-043,SNSR-1043,READ-00043,2024-06-05 22:29:28+00:00,19.2,organic,44.4268,26.1025,5 Bulevardul Unirii,Bucharest,Bucharest,30167,Romania,59.3,active,FALSE,0,,1,0.647946147,18.0814357,1.367072319,0.803921122,50,15.03485392,10.98862664,2,6,0,77.14266161,23.38415231,19,4.607008823,46.58053297,31.60074738,7.999679901,0,05-06-2024,22,Wednesday,23,Cafeteria,Food Waste Area,Night,0.64,47.93,0,0,Not Needed,Low,No Dispatch Needed,47.93,1
BIN-044,SNSR-1044,READ-00044,2024-06-06 00:01:12+00:00,56.4,hazardous,56.9496,24.1052,8 Brivibas St,Riga,LV,LV-1010,Latvia,25.7,active,FALSE,0,,1,0.735046069,54.92770943,1.413240553,0.96031099,50,16.22832023,11.67132709,3,6,0,106.0520632,23.57430592,2,7.006445114,4.607008823,27.28195831,11.30736933,0,06-06-2024,0,Thursday,23,Quality Lab,Chemical Handling Area,Night,0.77,150.21,0,1,Pending,Low,No Dispatch Needed,150.21,0
BIN-045,SNSR-1045,READ-00045,2024-06-06 01:14:57+00:00,93.8,other,35.8617,104.1954,17 Renmin Rd,Lanzhou,Gansu,730000,China,17.2,maintenance,TRUE,0,,1,0.977163882,40.32145298,1.011342399,0.939102841,50,24.11140177,8.238505077,3,6,0,113.5468907,25.77284998,15,7.999679901,7.006445114,23.20160256,12.06829659,0,06-06-2024,1,Thursday,23,Storage,Warehouse Utility Area,Night,0.75,84.11,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-046,SNSR-1046,READ-00046,2024-06-06 02:27:41+00:00,10.1,general,40.4406,-79.9959,41 Forbes Ave,Pittsburgh,PA,15222,USA,82,active,FALSE,0,,1,0.729281173,10.45985258,1.001516295,1.069510059,50,19.31710931,13.82671366,3,6,0,110.0867079,26.94148603,2,11.30736933,7.999679901,18.96418349,16.02240086,0,06-06-2024,2,Thursday,23,Administration,Office Block,Night,0.86,38.19,0,0,Not Needed,Low,No Dispatch Needed,38.19,0
BIN-047,SNSR-1047,READ-00047,2024-06-06 03:43:12+00:00,54.2,recycling,46.2044,6.1432,34 Rue du Rhône,Geneva,GE,1204,Switzerland,44.5,active,FALSE,0,,1,0.807516249,15.07357714,1.298295179,1.081056191,50,37.20746244,17.09073482,3,6,0,132.5846794,24.70343275,17,12.06829659,11.30736933,15.08453337,19.22525756,0,06-06-2024,3,Thursday,23,Production,Packaging and Production,Night,0.86,51.06,0,0,Not Needed,Low,No Dispatch Needed,51.06,0
BIN-048,SNSR-1048,READ-00048,2024-06-06 04:58:56+00:00,79.3,organic,59.9139,10.7522,11 Karl Johans gate,Oslo,Oslo,154,Norway,37.6,active,FALSE,0,,1,0.881207584,43.17508846,1.149963931,0.727182406,50,34.40113996,20.0888586,3,6,0,151.8933725,25.46677229,13,16.02240086,12.06829659,11.17663688,20.42076244,0,06-06-2024,4,Thursday,23,Cafeteria,Food Waste Area,Night,0.58,105.84,0,0,Not Needed,Medium,No Dispatch Needed,105.84,0
BIN-049,SNSR-1049,READ-00049,2024-06-06 06:14:41+00:00,100,hazardous,-75.25,-0.0715,Research Base,Antarctica,Ross,1,Antarctica,7.9,out_of_service,TRUE,0,,0,0.745451841,10.25307919,1.201966877,0.924767569,50,48.53681974,21.70905609,3,6,0,159.3019599,21.44036369,17,19.22525756,16.02240086,13.43574454,20.94008985,0,06-06-2024,6,Thursday,23,Quality Lab,Chemical Handling Area,Morning,1.06,83.85,1,1,Pending,High,Awaiting Vehicle,0,0
BIN-207,SNSR-8041,READ-30007,2024-06-01 12:05:00+00:00,47.7,recycling,1.3521,103.8198,Orchard Rd,Singapore,SG,238897,Singapore,82.9,active,FALSE,0,,0,0.908508139,40.4782167,0.825399698,0.979358811,50,33.71135717,17.3397175,5,6,1,130.9969421,22.73052116,1,18.38772004,17.34173922,14.60939945,22.62262919,0,01-06-2024,12,Saturday,22,Production,Packaging and Production,Morning,1.13,97.14,0,0,Not Needed,Low,No Dispatch Needed,97.14,0
BIN-208,SNSR-8045,READ-30008,2024-06-01 13:19:00+00:00,85.1,organic,41.9028,12.4964,Via del Corso,Rome,RM,186,Italy,49.3,active,FALSE,0,,1,0.629617861,35.13395116,1.246491405,1.025586781,50,42.96255499,26.95368926,5,6,1,185.048008,28.92372547,5,19.09101268,18.38772004,16.86821927,25.22653174,0,01-06-2024,13,Saturday,22,Cafeteria,Food Waste Area,Morning,1.18,100.98,1,0,Not Needed,Medium,Vehicle Ready,0,0
BIN-209,SNSR-8051,READ-30009,2024-06-01 14:45:00+00:00,0,other,34.0522,-118.2437,Sunset Blvd,Los Angeles,CA,90028,USA,8.2,out_of_service,FALSE,0,,1,0.743386291,12.57393756,1.149632899,0.871924751,50,50.51783815,23.66031923,5,6,1,193.2649178,24.80889721,10,22.62262919,19.09101268,18.95223945,28.20478576,0,01-06-2024,14,Saturday,22,Storage,Warehouse Utility Area,Evening,0.87,55.76,0,0,Not Needed,Low,No Dispatch Needed,55.76,0
BIN-210,SNSR-8054,READ-30010,2024-06-01 15:03:00+00:00,75.3,hazardous,52.3676,4.9041,Damrak,Amsterdam,NH,1012,Netherlands,38.7,active,FALSE,0,,1,0.646347624,23.93232321,1.34922341,1.054499956,50,55.87026341,29.84574971,5,6,1,201.9422798,27.74601367,15,25.22653174,22.62262919,21.02429895,28.77683149,0,01-06-2024,15,Saturday,22,Quality Lab,Chemical Handling Area,Evening,1.05,119.86,0,1,Pending,Medium,No Dispatch Needed,119.86,0
BIN-211,SNSR-8057,READ-30011,2024-06-01 16:22:00+00:00,36.6,general,40.7128,-74.006,Broadway,New York,NY,10007,USA,57.1,active,FALSE,0,,0,0.94524137,55.4132943,1.157612892,0.71830015,50,54.36739551,29.79795516,5,6,1,199.9194667,27.95194323,15,28.20478576,25.22653174,22.80732145,32.67151597,0,01-06-2024,16,Saturday,22,Administration,Office Block,Evening,0.72,141.46,0,1,Pending,Low,No Dispatch Needed,141.46,0
BIN-212,SNSR-8062,READ-30012,2024-06-01 17:44:00+00:00,10.5,organic,43.6532,-79.3832,Queen St W,Toronto,ON,M5H 2N2,Canada,16.9,maintenance,FALSE,1,Overflow Warning,1,0.849319251,21.97809453,1.068308603,0.722408913,50,64.3958991,32.79186506,5,6,1,238.909879,19.9436799,0,28.77683149,28.20478576,24.99728955,36.08506521,0,01-06-2024,17,Saturday,22,Cafeteria,Food Waste Area,Evening,0.72,85.47,0,0,Not Needed,Low,No Dispatch Needed,85.47,0
BIN-213,SNSR-8068,READ-30013,2024-06-01 18:05:00+00:00,99.9,recycling,51.5074,-0.1278,Oxford St,London,ENG,W1D 1BS,UK,12.8,out_of_service,TRUE,0,,1,0.73235921,17.2447436,0.593674768,1.193560336,50,75.34888248,35.33213437,5,6,1,289.5380458,26.69984659,8,32.67151597,28.77683149,27.52548172,37.3282521,0,01-06-2024,18,Saturday,22,Production,Packaging and Production,Evening,1.19,80.51,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-214,SNSR-8073,READ-30014,2024-06-01 19:23:00+00:00,53.2,hazardous,-22.9068,-43.1729,Avenida Atlântica,Rio de Janeiro,RJ,22010-000,Brazil,44.9,active,FALSE,0,,1,0.62542334,34.47263801,0.867715803,0.916114385,50,81.55048624,38.50893094,5,6,1,242.3263319,27.26173753,5,36.08506521,32.67151597,30.13080164,38.46463949,0,01-06-2024,19,Saturday,22,Quality Lab,Chemical Handling Area,Evening,0.92,150.96,0,1,Pending,Low,No Dispatch Needed,150.96,0
BIN-215,SNSR-8078,READ-30015,2024-06-01 20:49:00+00:00,81,organic,59.3293,18.0686,Drottninggatan,Stockholm,ST,111 51,Sweden,51.3,active,FALSE,0,,1,0.724392929,59.28252271,0.765202368,0.776236308,50,70.88072921,40.66851302,5,6,1,265.4228756,29.25435201,15,37.3282521,36.08506521,32.39394596,39.60655527,0,01-06-2024,20,Saturday,22,Cafeteria,Food Waste Area,Evening,0.78,163.64,1,1,Pending,Medium,Vehicle Ready,0,0
BIN-216,SNSR-8083,READ-30016,2024-06-01 21:10:00+00:00,17.7,other,37.7749,-122.4194,Market St,San Francisco,CA,94103,USA,12.1,maintenance,FALSE,0,,1,0.730073329,22.10276358,0.743989643,1.013345956,50,78.02805301,41.68938227,5,6,1,276.8076438,24.022857,2,38.46463949,37.3282521,34.44823504,41.17140312,0,01-06-2024,21,Saturday,22,Storage,Warehouse Utility Area,Evening,1.01,98.15,0,0,Not Needed,Low,No Dispatch Needed,98.15,0
BIN-217,SNSR-8088,READ-30017,2024-06-01 22:36:00+00:00,90.3,general,28.7041,77.1025,Connaught Place,Delhi,DL,110001,India,18.9,maintenance,TRUE,0,,1,0.891842471,43.60677737,1.473010555,1.161996132,50,80.6853315,44.81934325,5,6,1,285.5024812,28.91111226,19,39.60655527,38.46463949,36.30060895,43.50805063,1,01-06-2024,22,Saturday,22,Administration,Office Block,Night,0.93,141.24,1,1,Pending,High,Vehicle Ready,0,0
BIN-218,SNSR-8094,READ-30018,2024-06-01 23:10:00+00:00,70.4,recycling,35.6762,139.6503,Harajuku,Tokyo,Tokyo,150-0001,Japan,37.2,active,FALSE,0,,1,0.855022989,48.08098077,0.893097725,0.829492616,50,91.11169891,46.78315926,5,6,1,300.0594776,21.88895306,3,41.17140312,39.60655527,38.40506883,45.5198582,1,01-06-2024,23,Saturday,22,Production,Packaging and Production,Night,0.66,152.04,0,1,Pending,Medium,No Dispatch Needed,152.04,0
BIN-219,SNSR-8099,READ-30019,2024-06-02 00:05:00+00:00,6.4,organic,48.2082,16.3738,Graben,Vienna,W,1010,Austria,14.6,out_of_service,FALSE,0,,1,0.954885097,21.8818772,1.392046555,1.073734285,50,88.51266889,46.1448217,6,6,1,338.5482715,27.39051995,18,43.50805063,41.17140312,40.24054629,47.03916019,1,02-06-2024,0,Sunday,22,Cafeteria,Food Waste Area,Night,0.86,103.99,0,0,Not Needed,Low,No Dispatch Needed,103.99,0
BIN-001,SNSR-1001,READ-00001,2024-06-03 07:34:15+00:00,12.3,general,40.7128,-74.006,123 Broadway,New York,NY,10007,USA,83.5,active,FALSE,0,,1,0.647837698,28.38915664,1.294811304,0.731009033,50,3.575904287,3.932541456,0,6,0,93.54634876,23.86957253,18,47.03916019,45.5198582,36.97941012,5.068710225,0,03-06-2024,7,Monday,23,Administration,Office Block,Morning,0.84,56.61,0,0,Not Needed,Low,No Dispatch Needed,56.61,0
BIN-002,SNSR-1002,READ-00002,2024-06-03 09:21:47+00:00,69.4,recycling,51.5074,-0.1278,456 Piccadilly,London,England,W1J 9HS,UK,61.2,active,FALSE,0,,1,0.885297915,41.61529153,1.002637093,1.018812779,50,6.324512829,4.269636248,0,6,0,61.46785116,26.02862324,19,3.546203955,47.03916019,32.20856308,6.850976676,0,03-06-2024,9,Monday,23,Production,Packaging and Production,Morning,1.17,80.89,0,0,Not Needed,Low,No Dispatch Needed,80.89,0
BIN-003,SNSR-1003,READ-00003,2024-06-03 11:10:32+00:00,95.1,organic,35.6895,139.6917,789 Shibuya,Tokyo,Tokyo,150-0002,Japan,17.8,maintenance,TRUE,0,,1,0.904314019,41.67648554,1.076903885,1.024381073,50,7.808051842,6.28075868,0,6,0,85.11183851,25.26833257,6,5.068710225,3.546203955,27.52919471,8.947221621,0,03-06-2024,11,Monday,23,Cafeteria,Food Waste Area,Morning,1.18,83.81,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-004,SNSR-1004,READ-00004,2024-06-03 13:58:06+00:00,8.6,hazardous,52.52,13.405,23 Alexanderplatz,Berlin,BE,10178,Germany,13.4,out_of_service,FALSE,0,,1,0.824510879,36.7887342,0.992517694,1.082457941,50,17.93622629,10.67528756,0,6,0,77.92992745,22.15676223,19,6.850976676,5.068710225,22.92574021,12.19533749,0,03-06-2024,13,Monday,23,Quality Lab,Chemical Handling Area,Morning,1.24,116.17,0,1,Pending,Low,No Dispatch Needed,116.17,0
BIN-005,SNSR-1005,READ-00005,2024-06-03 15:46:51+00:00,46.2,other,-33.8688,151.2093,55 George St,Sydney,NSW,2000,Australia,58.7,active,FALSE,0,,1,0.908386872,14.5144885,0.695242988,1.1356548,50,29.63101543,11.82782434,0,6,0,77.01908757,17.86806861,8,8.947221621,6.850976676,18.45249548,13.39419572,0,03-06-2024,15,Monday,23,Storage,Warehouse Utility Area,Evening,1.14,42.69,0,0,Not Needed,Low,No Dispatch Needed,42.69,0
BIN-006,SNSR-1006,READ-00006,2024-06-03 17:00:19+00:00,91.4,general,48.8566,2.3522,10 Rue de Rivoli,Paris,IDF,75001,France,21,maintenance,TRUE,0,,1,0.797518239,51.76512478,1.222452115,1.285511248,50,28.01406632,13.85220301,0,6,0,127.7295295,23.09511141,0,12.19533749,8.947221621,13.86311512,15.69401626,0,03-06-2024,17,Monday,23,Administration,Office Block,Evening,1.29,112.57,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-007,SNSR-1007,READ-00007,2024-06-03 19:18:05+00:00,33.9,recycling,34.0522,-118.2437,210 Main St,Los Angeles,CA,90012,USA,47.1,active,FALSE,0,,1,0.809093132,26.03900325,0.780772362,1.009780209,50,30.85300464,11.51497309,0,6,0,153.3499381,24.65306077,7,13.39419572,12.19533749,9.385237421,18.26746725,0,03-06-2024,19,Monday,23,Production,Packaging and Production,Evening,1.01,62.99,0,0,Not Needed,Low,No Dispatch Needed,62.99,0
BIN-008,SNSR-1008,READ-00008,2024-06-03 20:45:12+00:00,57.8,organic,55.7558,37.6173,7 Tverskaya St,Moscow,MOW,101000,Russia,35.4,active,FALSE,0,,1,0.771016407,19.32592552,0.524315966,0.893773884,50,38.40278213,18.57837119,0,6,0,145.0749912,28.44001349,6,15.69401626,13.39419572,11.48827503,18.93004369,0,03-06-2024,20,Monday,23,Cafeteria,Food Waste Area,Evening,0.89,60.8,0,0,Not Needed,Low,No Dispatch Needed,60.8,0
BIN-009,SNSR-1009,READ-00009,2024-06-03 21:59:44+00:00,100,hazardous,-22.9068,-43.1729,18 Avenida Atlântica,Rio de Janeiro,RJ,22021-001,Brazil,9.5,out_of_service,TRUE,0,,1,0.610167651,12.03875708,1.145472296,1.177111717,50,37.87949368,19.29585614,0,6,0,145.0262835,24.29284685,17,18.26746725,15.69401626,13.46846553,21.55645068,0,03-06-2024,21,Monday,23,Quality Lab,Chemical Handling Area,Evening,1.18,83.68,1,1,Pending,High,Vehicle Ready,0,0
BIN-010,SNSR-1010,READ-00010,2024-06-03 23:07:31+00:00,63.2,other,41.9028,12.4964,99 Via del Corso,Rome,RM,187,Italy,54.9,active,FALSE,0,,0,0.643156571,39.54464716,0.677110679,0.862499351,50,42.6372201,21.96106188,0,6,0,160.264335,29.0830702,7,18.93004369,18.26746725,15.56924753,22.65328511,0,03-06-2024,23,Monday,23,Storage,Warehouse Utility Area,Night,0.69,101.93,0,0,Not Needed,Low,No Dispatch Needed,101.93,0
BIN-011,SNSR-1011,READ-00011,2024-06-04 01:26:45+00:00,17.7,general,37.7749,-122.4194,350 Market St,San Francisco,CA,94103,USA,71.6,active,FALSE,0,,1,0.612571674,43.87821809,1.440458584,0.963382852,50,54.26583502,21.84157612,1,6,0,175.1349313,27.24323787,0,21.55645068,18.93004369,17.5272566,23.38096568,0,04-06-2024,1,Tuesday,23,Administration,Office Block,Night,0.77,109.56,0,0,Not Needed,Low,No Dispatch Needed,109.56,0
BIN-012,SNSR-1012,READ-00012,2024-06-04 03:32:19+00:00,78.3,recycling,35.6762,139.6503,2-11-1 Nihonbashi,Chuo,Tokyo,103-0027,Japan,45.7,active,FALSE,0,,1,0.854564165,10.82939145,1.453928577,0.747073829,50,46.35391107,25.08678157,1,6,0,178.5756564,24.69637916,10,22.65328511,21.55645068,19.12520348,27.20206506,0,04-06-2024,3,Tuesday,23,Production,Packaging and Production,Night,0.6,54.61,0,0,Not Needed,Medium,No Dispatch Needed,54.61,0
BIN-013,SNSR-1013,READ-00013,2024-06-04 05:17:53+00:00,88,organic,48.2082,16.3738,1 Stephansplatz,Vienna,Vienna,1010,Austria,19.2,maintenance,FALSE,0,,0,0.725742392,35.60465291,1.41486439,0.715210446,50,52.6622121,28.3732262,1,6,0,201.6666259,25.89158717,17,23.38096568,22.65328511,21.09775625,31.08177718,0,04-06-2024,5,Tuesday,23,Cafeteria,Food Waste Area,Night,0.57,103.81,1,0,Not Needed,Medium,Awaiting Vehicle,0,0
BIN-014,SNSR-1014,READ-00014,2024-06-04 06:48:24+00:00,3.2,hazardous,59.3293,18.0686,12 Drottninggatan,Stockholm,AB,11151,Sweden,12.8,out_of_service,FALSE,1,Overflow Warning,1,0.803428276,21.32478876,0.8701587,1.277589049,50,66.21559444,29.73803484,1,6,0,223.5945451,24.58476707,9,27.20206506,23.38096568,23.29600781,34.4111679,0,04-06-2024,6,Tuesday,23,Quality Lab,Chemical Handling Area,Morning,1.47,115.02,0,1,Pending,Low,No Dispatch Needed,115.02,0
BIN-015,SNSR-1015,READ-00015,2024-06-04 08:35:07+00:00,51.7,other,19.4326,-99.1332,67 Paseo de la Reforma,Mexico City,CDMX,6600,Mexico,56.3,active,FALSE,1,Overflow Warning,1,0.96302659,42.25863952,0.515456617,1.201588072,50,69.22508867,31.16726871,1,6,0,247.6389132,25.4361044,2,31.08177718,27.20206506,25.60225076,35.97731609,0,04-06-2024,8,Tuesday,23,Storage,Warehouse Utility Area,Morning,1.38,119.7,0,0,Not Needed,Low,No Dispatch Needed,119.7,0
BIN-016,SNSR-1016,READ-00016,2024-06-04 10:29:41+00:00,96.6,general,39.9042,116.4074,8 Tiananmen Sq,Beijing,Beijing,100006,China,13.7,maintenance,TRUE,0,,1,0.699716892,18.71832145,1.428318563,1.117584524,50,70.75951252,35.97577861,1,6,0,275.8478402,21.4252852,6,34.4111679,31.08177718,28.03757539,36.81916849,0,04-06-2024,10,Tuesday,23,Administration,Office Block,Morning,1.29,84.06,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-017,SNSR-1017,READ-00017,2024-06-04 11:42:16+00:00,58.8,recycling,43.6532,-79.3832,33 Queen St W,Toronto,ON,M5H 2N2,Canada,49.8,active,FALSE,0,,1,0.764153169,44.54688691,0.928184148,0.945371767,50,72.59454108,40.66819732,1,6,0,287.6444911,23.64138444,15,35.97731609,34.4111679,30.21796364,39.71398408,0,04-06-2024,11,Tuesday,23,Production,Packaging and Production,Morning,1.09,137.12,0,1,Pending,Low,No Dispatch Needed,137.12,0
BIN-018,SNSR-1018,READ-00018,2024-06-04 13:13:52+00:00,13.5,organic,28.6139,77.209,14 Connaught Place,Delhi,DL,110001,India,76.1,active,FALSE,0,,0,0.902220455,29.33676732,1.466654819,0.803976592,50,83.8227038,38.92495994,1,6,0,256.0861665,25.93112332,15,36.81916849,35.97731609,32.65520636,41.75451781,0,04-06-2024,13,Tuesday,23,Cafeteria,Food Waste Area,Morning,0.92,107.3,0,0,Not Needed,Low,No Dispatch Needed,107.3,0
BIN-019,SNSR-1019,READ-00019,2024-06-04 15:22:49+00:00,73,hazardous,35.2271,-80.8431,77 S Tryon St,Charlotte,NC,28202,USA,38.9,active,FALSE,0,,1,0.691519266,56.83649944,1.463619977,0.793862226,50,78.97357071,40.94374416,1,6,0,313.1439371,22.9384101,19,39.71398408,36.81916849,35.27999952,42.68165163,1,04-06-2024,15,Tuesday,23,Quality Lab,Chemical Handling Area,Evening,0.79,194.63,0,1,Pending,Medium,No Dispatch Needed,194.63,0
BIN-020,SNSR-1020,READ-00020,2024-06-04 17:04:31+00:00,84.5,other,50.1109,8.6821,88 Zeil,Frankfurt,HE,60313,Germany,28.6,active,FALSE,0,,1,0.630791964,16.87604721,1.353009455,0.850145739,50,87.57667498,43.44100935,1,6,0,296.9853972,29.05156718,16,41.75451781,39.71398408,37.49136903,44.91477082,1,04-06-2024,17,Tuesday,23,Storage,Warehouse Utility Area,Evening,0.85,91.19,1,0,Not Needed,Medium,Vehicle Ready,0,0
